YearMonth,Sector,Ticker,Risk_Reversal_25,ATM_IV,HHI,Supplier_HHI,Hub_Shock,tot_return_index_gross_dvds,VIX,Term_Spread,Credit_Spread
2011-04,Consumer Staples,XLP US Equity,0.00232,0.106632,0.1035066550794428,0.0705015007253192,0,36.5925,14.75,2.73,0.8599999999999994
2011-05,Consumer Staples,XLP US Equity,-0.0140749999999999,0.1150835,0.1033051727782324,0.0695394790966123,0,37.5096,15.45,2.61,0.8200000000000003
2011-06,Consumer Staples,XLP US Equity,-0.011284,0.12828,0.102173893047678,0.0690587962255374,0,36.5084,16.52,2.59,0.7599999999999998
2011-07,Consumer Staples,XLP US Equity,-0.0112379999999999,0.156073,0.1023457366783963,0.0702632666549206,1,36.0408,25.25,2.59,0.8300000000000001
2011-08,Consumer Staples,XLP US Equity,-0.0021619999999999,0.187594,0.1034381559074033,0.0702082991380422,1,36.111,31.62,2.07,0.9900000000000002
2011-09,Consumer Staples,XLP US Equity,-0.0016209999999999,0.2513325,0.1034746894350184,0.0716049873410464,0,34.9196,42.96,1.77,1.1799999999999995
2011-10,Consumer Staples,XLP US Equity,-0.007918,0.162156,0.1013212601707314,0.069812942512854,0,36.5443,29.96,1.87,1.39
2011-11,Consumer Staples,XLP US Equity,-0.003199,0.1606035,0.100804075103477,0.0688527451272316,0,37.5568,27.8,1.7599999999999998,1.2699999999999996
2011-12,Consumer Staples,XLP US Equity,0.0009429999999999,0.1469964999999999,0.1027138708510155,0.0707194373853022,0,38.5982,23.4,1.72,1.3199999999999998
2012-01,Consumer Staples,XLP US Equity,-0.0084879999999999,0.1236849999999999,0.0995375837662549,0.0721380366103522,0,38.0517,19.44,1.73,1.3800000000000003
2012-02,Consumer Staples,XLP US Equity,-0.002667,0.1070325,0.1020363126234423,0.071142237755622,0,39.4773,18.43,1.69,1.2899999999999996
2012-03,Consumer Staples,XLP US Equity,-0.000528,0.089957,0.1017801543189074,0.0720715520394267,0,40.7018,15.5,1.83,1.2400000000000002
2012-04,Consumer Staples,XLP US Equity,-0.0173649999999999,0.1084595,0.10072616041854,0.0711785695522621,0,40.8212,17.15,1.7599999999999998,1.2300000000000004
2012-05,Consumer Staples,XLP US Equity,-0.0032709999999999,0.1475024999999999,0.0997076446931994,0.0719149651612749,0,40.3435,24.06,1.51,1.2700000000000005
2012-06,Consumer Staples,XLP US Equity,0.0002489999999999,0.0927345,0.0983861276365863,0.0735036100079924,0,41.8107,17.08,1.33,1.3799999999999994
2012-07,Consumer Staples,XLP US Equity,0.0026179999999999,0.116873,0.1018226822167848,0.0733223972348433,0,42.8449,18.93,1.28,1.4700000000000002
2012-08,Consumer Staples,XLP US Equity,-0.013462,0.119059,0.0996962786384645,0.0729275107721491,0,42.6405,17.47,1.41,1.4300000000000002
2012-09,Consumer Staples,XLP US Equity,-0.0012179999999999,0.097637,0.1005287718405831,0.0746960089546247,0,43.3848,15.73,1.46,1.3499999999999996
2012-10,Consumer Staples,XLP US Equity,-0.019652,0.121348,0.102824457130691,0.0731707920321867,0,42.858,18.6,1.47,1.11
2012-11,Consumer Staples,XLP US Equity,-0.0097949999999999,0.1109965,0.1017483751469867,0.0718994982679967,0,43.6451,15.87,1.38,1.0099999999999998
2012-12,Consumer Staples,XLP US Equity,-0.001269,0.1210245,0.1007122467576165,0.070500829543958,0,42.7425,18.02,1.46,0.98
2013-01,Consumer Staples,XLP US Equity,-0.0048809999999999,0.0953165,0.1024750563838902,0.0682483192476427,0,45.1552,14.28,1.64,0.9300000000000006
2013-02,Consumer Staples,XLP US Equity,-0.0083649999999999,0.1080075,0.1010944408578305,0.0681044750338585,0,46.6494,15.51,1.71,0.9499999999999996
2013-03,Consumer Staples,XLP US Equity,-0.002581,0.0817085,0.0985426641161816,0.0671949250785277,0,48.9485,12.7,1.7,0.9199999999999996
2013-04,Consumer Staples,XLP US Equity,-0.0005539999999999,0.115388,0.0983845491170835,0.0669015793408573,1,50.3885,13.52,1.53,0.8599999999999999
2013-05,Consumer Staples,XLP US Equity,-0.0110379999999999,0.151039,0.0981353862454739,0.0668586603997739,1,49.2931,16.3,1.68,0.8400000000000003
2013-06,Consumer Staples,XLP US Equity,-0.0031019999999999,0.133321,0.0977194056664246,0.0672437887973015,0,49.1398,16.86,1.97,0.9200000000000008
2013-07,Consumer Staples,XLP US Equity,0.0020659999999999,0.112601,0.0960475574214121,0.0665797457852041,0,51.2704,13.45,2.24,0.9800000000000004
2013-08,Consumer Staples,XLP US Equity,-0.0006609999999999,0.1376555,0.096176245516936,0.0659767195431958,0,48.9417,17.01,2.3800000000000003,0.8799999999999999
2013-09,Consumer Staples,XLP US Equity,-0.0002989999999999,0.1352625,0.0942744615361123,0.0653054931231023,0,49.6145,16.6,2.41,0.8300000000000001
2013-10,Consumer Staples,XLP US Equity,-0.0025379999999999,0.116098,0.0938196757688649,0.0661020059775633,0,52.7871,13.75,2.28,0.7799999999999994
2013-11,Consumer Staples,XLP US Equity,0.0002409999999999,0.1064335,0.0950183788139371,0.0660836120473303,0,53.6161,13.7,2.4200000000000004,0.75
2013-12,Consumer Staples,XLP US Equity,0.001712,0.103192,0.0934361431238547,0.0669320834339723,0,53.9843,13.72,2.56,0.7599999999999998
2014-01,Consumer Staples,XLP US Equity,-0.0063159999999999,0.138815,0.0918439816305742,0.0657133622974615,0,51.1959,18.41,2.47,0.7000000000000002
2014-02,Consumer Staples,XLP US Equity,-0.005996,0.104857,0.0903248676776803,0.0650127397943183,0,53.193,14.0,2.38,0.6499999999999995
2014-03,Consumer Staples,XLP US Equity,-0.0021619999999999,0.100914,0.0910655451281337,0.0652443655909679,0,54.3602,13.88,2.3200000000000003,0.6799999999999997
2014-04,Consumer Staples,XLP US Equity,-0.006689,0.1035795,0.0923323606956831,0.0658465982528843,0,55.8498,13.41,2.29,0.6600000000000001
2014-05,Consumer Staples,XLP US Equity,-0.018386,0.0866909999999999,0.0905958057439567,0.0654930513669537,0,56.8598,11.4,2.17,0.5999999999999996
2014-06,Consumer Staples,XLP US Equity,-0.001592,0.098842,0.0902198473620676,0.0643486233799429,0,56.7171,11.57,2.15,0.5499999999999998
2014-07,Consumer Staples,XLP US Equity,-0.004173,0.1187005,0.0897119616886377,0.0649904616300068,0,54.8357,16.95,2.03,0.5700000000000003
2014-08,Consumer Staples,XLP US Equity,-0.0067959999999999,0.085851,0.0904605984695292,0.0647451919535721,0,57.3654,11.98,1.95,0.6100000000000003
2014-09,Consumer Staples,XLP US Equity,-0.0083919999999999,0.1124169999999999,0.0907188769124876,0.0650932722181908,0,57.7016,16.31,1.96,0.6899999999999995
2014-10,Consumer Staples,XLP US Equity,0.0001059999999999,0.104437,0.0904236900906666,0.0643272340146859,1,59.7482,14.03,1.85,0.7700000000000005
2014-11,Consumer Staples,XLP US Equity,0.001757,0.0946915,0.0891609967665998,0.0634659750968128,0,63.0611,13.33,1.8,0.8700000000000001
2014-12,Consumer Staples,XLP US Equity,-0.020069,0.1406905,0.0882940370874739,0.0628021284411749,0,62.4719,19.2,1.5699999999999998,0.9500000000000002
2015-01,Consumer Staples,XLP US Equity,0.0028509999999999,0.1585185,0.0852540004053919,0.0623181485525758,0,61.8664,20.97,1.3299999999999998,0.9900000000000002
2015-02,Consumer Staples,XLP US Equity,-0.0074459999999999,0.1039539999999999,0.0838812066308363,0.0620357820868881,0,64.4302,13.34,1.36,0.8999999999999999
2015-03,Consumer Staples,XLP US Equity,-0.015933,0.1390135,0.0806298496114818,0.0614735335243309,0,63.1733,15.29,1.4,0.8999999999999999
2015-04,Consumer Staples,XLP US Equity,-0.001181,0.1261054999999999,0.0813037460161454,0.0626764193916554,1,62.6937,14.55,1.4,0.9600000000000004
2015-05,Consumer Staples,XLP US Equity,-0.010039,0.1128474999999999,0.0796354940623066,0.0627009405013299,0,63.2381,13.84,1.5900000000000003,0.9099999999999996
2015-06,Consumer Staples,XLP US Equity,-0.016794,0.136763,0.0786887191359536,0.0629355501312655,0,62.0782,18.23,1.67,0.9399999999999996
2015-07,Consumer Staples,XLP US Equity,-0.002002,0.102863,0.0714783244062661,0.0631971082627055,0,65.6125,12.12,1.65,1.0499999999999998
2015-08,Consumer Staples,XLP US Equity,-0.0057139999999999,0.209783,0.0707327004076255,0.0631822661639603,1,61.7,28.43,1.47,1.1500000000000004
2015-09,Consumer Staples,XLP US Equity,-0.007205,0.1767455,0.0714637571747774,0.0649715664882563,1,61.9447,24.5,1.46,1.2699999999999996
2015-10,Consumer Staples,XLP US Equity,-0.0176859999999999,0.126778,0.0728161346692931,0.0667190013092006,0,65.4758,15.07,1.4299999999999995,1.3899999999999997
2015-11,Consumer Staples,XLP US Equity,-0.0130799999999999,0.13385,0.0724151578631964,0.0664824872564433,0,64.872,16.13,1.38,1.4000000000000004
2015-12,Consumer Staples,XLP US Equity,-0.008965,0.1356005,0.0730852188337292,0.0683529279702611,0,66.7734,18.21,1.2600000000000002,1.4899999999999998
2016-01,Consumer Staples,XLP US Equity,-0.0080419999999999,0.149205,0.0741190406865324,0.0663269788287005,0,67.1305,20.2,1.19,1.4500000000000002
2016-02,Consumer Staples,XLP US Equity,-0.0358639999999999,0.152212,0.073374920853105,0.065358716235893,0,67.3421,20.55,1.05,1.38
2016-03,Consumer Staples,XLP US Equity,0.0015349999999999,0.1067555,0.073804723315883,0.0649584199405992,0,70.5333,13.95,1.0099999999999998,1.31
2016-04,Consumer Staples,XLP US Equity,-0.0021149999999999,0.1267615,0.0726513919029523,0.0635665428944924,0,69.523,15.7,1.04,1.17
2016-05,Consumer Staples,XLP US Equity,-0.0039619999999999,0.124177,0.0724454913502496,0.0631434778096886,0,70.0016,14.19,0.99,1.0299999999999998
2016-06,Consumer Staples,XLP US Equity,-0.002529,0.1233035,0.071745395878625,0.0638907317458149,0,73.755,15.63,0.91,1.0300000000000002
2016-07,Consumer Staples,XLP US Equity,0.0007649999999999,0.1129415,0.0708949132392414,0.0625057828918948,0,73.1532,11.87,0.83,0.94
2016-08,Consumer Staples,XLP US Equity,-1.000000000001e-06,0.1172555,0.0730889398302912,0.0620537306793676,0,72.7253,13.42,0.8200000000000001,0.9200000000000004
2016-09,Consumer Staples,XLP US Equity,-6.799999999999862e-05,0.1166939999999999,0.0746907821005982,0.0609379312803076,0,71.6029,13.29,0.8599999999999999,0.8999999999999995
2016-10,Consumer Staples,XLP US Equity,0.000486,0.123282,0.0743770299408356,0.0613089757213896,0,71.0512,17.06,0.92,0.8700000000000001
2016-11,Consumer Staples,XLP US Equity,-0.0114979999999999,0.138,0.0731308320037303,0.0593361192445226,0,68.0638,13.33,1.16,0.8500000000000001
2016-12,Consumer Staples,XLP US Equity,-0.005251,0.1177035,0.0735711186771465,0.0604381691408326,0,70.1002,14.04,1.2900000000000005,0.7700000000000005
2017-01,Consumer Staples,XLP US Equity,-0.010562,0.101335,0.0742349502676676,0.0589546964631259,0,71.2932,11.99,1.2200000000000002,0.7400000000000002
2017-02,Consumer Staples,XLP US Equity,-0.015555,0.1070815,0.075275644856019,0.0590086879910759,0,74.6959,12.92,1.22,0.6899999999999995
2017-03,Consumer Staples,XLP US Equity,-0.022159,0.0882545,0.075893161994263,0.0593835916350597,0,74.381,12.37,1.17,0.6699999999999999
2017-04,Consumer Staples,XLP US Equity,-0.00412,0.094472,0.0747202949846483,0.059203844555936,0,75.1987,10.82,1.0599999999999998,0.7000000000000002
2017-05,Consumer Staples,XLP US Equity,-0.0155899999999999,0.094891,0.0756631726410218,0.0589232451459277,0,77.1883,10.41,0.9999999999999998,0.6999999999999997
2017-06,Consumer Staples,XLP US Equity,-0.0095169999999999,0.0979575,0.0772541036604148,0.0584785673851004,0,75.4548,11.18,0.8499999999999999,0.69
2017-07,Consumer Staples,XLP US Equity,-0.0021859999999999,0.090097,0.0774280789491254,0.0580432849435734,0,75.9767,10.26,0.9499999999999996,0.6899999999999995
2017-08,Consumer Staples,XLP US Equity,-0.0100519999999999,0.085794,0.0783301803362884,0.0585189872804058,0,75.1389,10.59,0.8699999999999999,0.6799999999999997
2017-09,Consumer Staples,XLP US Equity,-0.000115,0.0894735,0.0766004846544149,0.0664095999166013,0,74.6009,9.51,0.8200000000000003,0.6699999999999999
2017-10,Consumer Staples,XLP US Equity,-0.001402,0.1042279999999999,0.0747336904261601,0.0669372461226343,0,73.3709,10.18,0.8099999999999998,0.7200000000000002
2017-11,Consumer Staples,XLP US Equity,-0.00689,0.096222,0.0725148626479098,0.0664802050352747,0,77.4616,11.28,0.6500000000000001,0.6999999999999997
2017-12,Consumer Staples,XLP US Equity,-0.016532,0.095197,0.0680278005519354,0.0651187961257689,0,79.1999,11.04,0.5599999999999998,0.71
2018-01,Consumer Staples,XLP US Equity,-0.009534,0.116673,0.0662619660106631,0.0672940350654825,1,80.4946,13.54,0.5500000000000003,0.71
2018-02,Consumer Staples,XLP US Equity,-0.020069,0.1511385,0.0650791841155378,0.0675155894805223,1,74.3552,19.85,0.6799999999999997,0.69
2018-03,Consumer Staples,XLP US Equity,-0.0111689999999999,0.1485705,0.0656830670617566,0.0652173626300391,0,73.6801,19.97,0.56,0.7699999999999996
2018-04,Consumer Staples,XLP US Equity,-0.0055839999999999,0.127222,0.063549264365505,0.0653328549873281,1,70.6282,15.93,0.4900000000000002,0.8199999999999998
2018-05,Consumer Staples,XLP US Equity,-0.0018129999999999,0.1243664999999999,0.0645834597434597,0.0655007295456289,0,69.5222,15.43,0.4700000000000002,0.8300000000000001
2018-06,Consumer Staples,XLP US Equity,-0.00368,0.123309,0.0647760452389022,0.0664514322252903,0,72.6913,16.09,0.3800000000000003,0.8700000000000001
2018-07,Consumer Staples,XLP US Equity,-0.008847,0.1122525,0.0662607885241421,0.067312231219681,0,75.5691,12.83,0.2800000000000002,0.92
2018-08,Consumer Staples,XLP US Equity,-0.009233,0.1075225,0.0647640093202391,0.0685388610336658,0,75.8653,12.86,0.25,0.8899999999999997
2018-09,Consumer Staples,XLP US Equity,0.0010959999999999,0.111798,0.0656496166993472,0.0671451219704974,0,76.6141,12.12,0.2299999999999999,0.8999999999999999
2018-10,Consumer Staples,XLP US Equity,-0.0100929999999999,0.1665535,0.0678452419661753,0.0651213855277129,1,78.1484,21.23,0.29,0.9300000000000006
2018-11,Consumer Staples,XLP US Equity,-0.0185219999999999,0.13156,0.0701372550855659,0.0659740281201656,0,79.9241,18.07,0.2600000000000002,1.0
2018-12,Consumer Staples,XLP US Equity,0.004194,0.2027459999999999,0.0720199520472409,0.0658541000659431,0,72.8062,25.42,0.1499999999999999,1.1100000000000003
2019-01,Consumer Staples,XLP US Equity,-0.0187859999999999,0.128058,0.0709300039389379,0.0647896289284105,0,76.5483,16.57,0.1699999999999999,1.19
2019-02,Consumer Staples,XLP US Equity,-0.0054929999999999,0.1091795,0.0707307116753939,0.0643538827230809,1,77.9103,14.78,0.1800000000000001,1.16
2019-03,Consumer Staples,XLP US Equity,-0.002041,0.1069955,0.0713225015875762,0.0627607063703448,0,80.8859,13.71,0.1599999999999997,1.0699999999999998
2019-04,Consumer Staples,XLP US Equity,-0.0034759999999999,0.097268,0.0711280886304477,0.0597746225513315,0,83.1923,13.12,0.1899999999999999,1.0100000000000002
2019-05,Consumer Staples,XLP US Equity,0.000484,0.146308,0.0725579479583632,0.0591782799654472,0,80.1651,18.71,0.1899999999999999,0.96
2019-06,Consumer Staples,XLP US Equity,-0.0015729999999999,0.1278195,0.0726766597200528,0.056496477303974,0,84.3507,15.08,0.2599999999999998,1.04
2019-07,Consumer Staples,XLP US Equity,-0.0085989999999999,0.1309845,0.0746287858608232,0.055960143021675,0,86.3262,16.12,0.2199999999999999,0.9900000000000002
2019-08,Consumer Staples,XLP US Equity,-0.0017049999999999,0.1413694999999999,0.0749874801350542,0.0568051520966923,0,88.2,18.98,0.0599999999999998,0.8900000000000001
2019-09,Consumer Staples,XLP US Equity,0.001353,0.1218435,0.0751167948026154,0.0559456668250812,0,89.746,16.24,0.05,0.8800000000000003
2019-10,Consumer Staples,XLP US Equity,0.001147,0.1089985,0.0758905733734862,0.0556224628489068,0,89.3661,13.22,0.1599999999999999,0.91
2019-11,Consumer Staples,XLP US Equity,0.001504,0.094655,0.0738051184011988,0.0557192634398822,0,90.5935,12.62,0.1999999999999999,0.8799999999999999
2019-12,Consumer Staples,XLP US Equity,0.000861,0.1056835,0.0735618166339019,0.0551112108191008,0,92.7733,13.78,0.25,0.8700000000000001
2020-01,Consumer Staples,XLP US Equity,-0.0041599999999999,0.130993,0.0751060398545152,0.0556198816399743,0,93.0679,18.84,0.24,0.8300000000000001
2020-02,Consumer Staples,XLP US Equity,0.0141209999999999,0.3149705,0.0752438805650766,0.0558539401637469,0,85.4227,40.11,0.1699999999999999,0.8300000000000001
2020-03,Consumer Staples,XLP US Equity,-0.0120149999999999,0.4017355,0.0748242032767467,0.0618762876235554,1,80.7117,53.54,0.42,1.27
2020-04,Consumer Staples,XLP US Equity,-0.0155729999999999,0.2131704999999999,0.0739503735333043,0.0618436617093589,0,86.3276,34.15,0.44,1.6999999999999995
2020-05,Consumer Staples,XLP US Equity,-0.0112569999999999,0.1587184999999999,0.0711523212288453,0.0605768357397837,0,87.7649,27.51,0.5,1.4500000000000002
2020-06,Consumer Staples,XLP US Equity,-0.010675,0.1952165,0.0720832210782699,0.0610489239424692,0,87.5694,30.43,0.54,1.2000000000000002
2020-07,Consumer Staples,XLP US Equity,0.0009839999999999,0.145567,0.0730884947665518,0.062278484658863,0,93.6324,24.46,0.47,1.17
2020-08,Consumer Staples,XLP US Equity,-0.0067649999999999,0.1671615,0.0732656485665099,0.0615933703896086,0,97.9332,26.41,0.51,1.02
2020-09,Consumer Staples,XLP US Equity,-0.017189,0.1852335,0.0722946303259933,0.0605607561690936,0,96.2968,26.37,0.55,1.0499999999999998
2020-10,Consumer Staples,XLP US Equity,0.003511,0.2516235,0.0729901896040322,0.0592867284415108,0,93.5326,38.02,0.64,1.09
2020-11,Consumer Staples,XLP US Equity,0.002946,0.145574,0.0700671587069564,0.056868312104925,0,100.5183,20.57,0.7,1.0
2020-12,Consumer Staples,XLP US Equity,-0.0046239999999999,0.16196,0.0698986262613033,0.0559412782510368,0,102.1877,22.75,0.79,0.9000000000000004
2021-01,Consumer Staples,XLP US Equity,-0.033366,0.194888,0.0671612218103803,0.0543273147155095,0,97.0973,33.09,0.95,0.79
2021-02,Consumer Staples,XLP US Equity,-0.084931,0.1913105,0.0657487859481215,0.0522106568640211,0,95.9004,27.95,1.14,0.7199999999999998
2021-03,Consumer Staples,XLP US Equity,-0.002375,0.1298755,0.0665165919849825,0.0517129377473403,0,104.0443,19.4,1.4600000000000002,0.7000000000000002
2021-04,Consumer Staples,XLP US Equity,-0.002586,0.127457,0.0651061480796551,0.0523365120271214,0,105.9787,18.61,1.48,0.7000000000000002
2021-05,Consumer Staples,XLP US Equity,-0.0011509999999999,0.1187255,0.0652149328192418,0.0515892121645329,0,107.8521,16.76,1.4600000000000002,0.6600000000000001
2021-06,Consumer Staples,XLP US Equity,-0.005056,0.118618,0.0659958717613757,0.0519869223848694,0,107.2565,15.83,1.32,0.6499999999999999
2021-07,Consumer Staples,XLP US Equity,-0.0003869999999999,0.1173965,0.0684639621570501,0.0517721348551774,0,109.6171,18.24,1.1,0.6700000000000004
2021-08,Consumer Staples,XLP US Equity,0.0013259999999999,0.111526,0.0686362004344659,0.0516074295061071,0,110.7668,16.48,1.06,0.6900000000000004
2021-09,Consumer Staples,XLP US Equity,-0.013178,0.157501,0.0690933059817106,0.0509890621077874,0,106.1886,23.14,1.13,0.7000000000000002
2021-10,Consumer Staples,XLP US Equity,-0.0021609999999999,0.1029965,0.0699430222503787,0.0514831050147224,0,109.9062,16.26,1.19,0.6699999999999999
2021-11,Consumer Staples,XLP US Equity,-0.004973,0.1530355,0.0706814059452151,0.0520255642025525,0,108.4253,27.19,1.05,0.6599999999999997
2021-12,Consumer Staples,XLP US Equity,-0.000405,0.1173195,0.0715525593162961,0.0516545380048871,1,119.7602,17.22,0.7899999999999999,0.6499999999999999
2022-01,Consumer Staples,XLP US Equity,2.000000000002e-06,0.153386,0.0710590430777345,0.0517633635277202,0,117.9897,24.83,0.78,0.6499999999999999
2022-02,Consumer Staples,XLP US Equity,-0.000237,0.1924415,0.0707543571238119,0.0524753260298328,1,116.3278,30.15,0.49,0.7200000000000002
2022-03,Consumer Staples,XLP US Equity,-0.0102239999999999,0.138533,0.070117051667014,0.0533739353368482,1,118.3992,20.56,0.2199999999999999,0.8599999999999999
2022-04,Consumer Staples,XLP US Equity,-0.001909,0.2107014999999999,0.070074019224107,0.0518413635655688,0,121.1295,33.4,0.2099999999999999,0.9000000000000004
2022-05,Consumer Staples,XLP US Equity,-9.600000000001274e-05,0.1978099999999999,0.0691957056099126,0.051193331495147,1,116.1838,26.19,0.2799999999999998,0.9900000000000002
2022-06,Consumer Staples,XLP US Equity,0.001592,0.202056,0.0699002449352058,0.0523610558916423,0,113.4345,28.71,0.1400000000000001,1.0299999999999994
2022-07,Consumer Staples,XLP US Equity,-0.00316,0.153598,0.0686527635087374,0.0531188268452346,0,117.0648,21.33,-0.1400000000000001,1.1500000000000004
2022-08,Consumer Staples,XLP US Equity,-0.012716,0.178643,0.0687855901789755,0.0528039049858832,0,114.896,25.87,-0.3500000000000001,1.08
2022-09,Consumer Staples,XLP US Equity,-0.009365,0.2251705,0.0686607743433684,0.0527517591307912,0,105.5465,31.62,-0.3399999999999998,1.1000000000000003
2022-10,Consumer Staples,XLP US Equity,-0.0054349999999999,0.1889235,0.0679075455174306,0.0516931097446995,0,115.0525,25.88,-0.3999999999999999,1.16
2022-11,Consumer Staples,XLP US Equity,0.005564,0.155247,0.0696856238326603,0.0509504053877392,0,122.0911,20.58,-0.6099999999999999,1.17
2022-12,Consumer Staples,XLP US Equity,-0.0001019999999999,0.161023,0.0708744344337666,0.0508453661436493,0,118.7615,21.67,-0.6699999999999999,1.16
2023-01,Consumer Staples,XLP US Equity,0.00154,0.1426859999999999,0.0689953257425254,0.0494521449937778,0,117.4712,19.4,-0.6800000000000002,1.0999999999999996
2023-02,Consumer Staples,XLP US Equity,-0.010727,0.1415664999999999,0.0688203156633223,0.0491621173271708,0,114.7471,20.7,-0.7800000000000002,1.0300000000000002
2023-03,Consumer Staples,XLP US Equity,0.0023789999999999,0.1288355,0.0705383754608011,0.0505977146579911,0,119.5802,18.7,-0.6399999999999997,1.1100000000000003
2023-04,Consumer Staples,XLP US Equity,0.002832,0.101751,0.0712856520892496,0.0511128521150084,0,123.9498,15.78,-0.5599999999999996,1.0600000000000005
2023-05,Consumer Staples,XLP US Equity,0.00508,0.12867,0.0689573097000093,0.0519989439503968,0,116.315,17.94,-0.56,1.0999999999999996
2023-06,Consumer Staples,XLP US Equity,-0.009036,0.090033,0.0704847279325735,0.0514966871759163,0,119.5646,13.59,-0.8899999999999997,1.0999999999999996
2023-07,Consumer Staples,XLP US Equity,0.0054279999999999,0.101451,0.0713732078336952,0.0506451110619958,0,122.1116,13.63,-0.9300000000000002,1.08
2023-08,Consumer Staples,XLP US Equity,-0.003936,0.098668,0.0731762714087772,0.0512456770318585,0,117.2916,13.57,-0.7300000000000004,1.0699999999999994
2023-09,Consumer Staples,XLP US Equity,-0.0029809999999999,0.1286864999999999,0.0746651119780038,0.0507928603266962,0,111.6764,17.52,-0.6399999999999997,1.0300000000000002
2023-10,Consumer Staples,XLP US Equity,-0.005357,0.1437625,0.0769536478151251,0.0511142044453821,1,110.1346,18.14,-0.2700000000000004,1.0199999999999996
2023-11,Consumer Staples,XLP US Equity,-0.002071,0.1020645,0.0758507480446364,0.0557663381816671,0,114.6789,12.92,-0.3799999999999999,1.0099999999999998
2023-12,Consumer Staples,XLP US Equity,0.001557,0.1116045,0.0745648031404731,0.0546261080091583,0,117.7802,12.45,-0.4400000000000004,0.8999999999999995
2024-01,Consumer Staples,XLP US Equity,-0.0061879999999999,0.110174,0.0779133529807366,0.0550251543776041,0,119.2355,14.35,-0.2600000000000007,0.8099999999999996
2024-02,Consumer Staples,XLP US Equity,-0.0526679999999999,0.114393,0.0784105463724201,0.0557928347238849,0,121.7373,13.4,-0.33,0.7399999999999993
2024-03,Consumer Staples,XLP US Equity,-0.0101799999999999,0.095766,0.0767362846745954,0.0553815768361861,1,125.7742,13.01,-0.3799999999999999,0.7400000000000002
2024-04,Consumer Staples,XLP US Equity,0.009659,0.1072485,0.0787189678904594,0.0553972877175249,0,124.3577,15.65,-0.33,0.7199999999999998
2024-05,Consumer Staples,XLP US Equity,-0.0064059999999999,0.107555,0.0820226330472527,0.0560478038476273,0,127.3884,12.92,-0.3799999999999999,0.7000000000000002
2024-06,Consumer Staples,XLP US Equity,0.012673,0.1119815,0.0851141937345811,0.057083145211112,0,127.0787,12.44,-0.4300000000000006,0.6900000000000004
2024-07,Consumer Staples,XLP US Equity,-0.0005279999999999,0.116542,0.0829268922743493,0.0559181192124167,0,129.1862,16.36,-0.25,0.7199999999999998
2024-08,Consumer Staples,XLP US Equity,-0.0014659999999999,0.111611,0.0851935508867051,0.0560553860047802,0,136.9191,15.0,-0.1,0.7299999999999995
2024-09,Consumer Staples,XLP US Equity,-0.006976,0.123822,0.0844419340191757,0.0555043656586967,0,138.4598,16.73,0.1,0.7400000000000002
2024-10,Consumer Staples,XLP US Equity,-0.007525,0.1530265,0.0854616281736825,0.0548595548303214,0,133.6554,23.16,0.1299999999999994,0.6799999999999997
2024-11,Consumer Staples,XLP US Equity,0.010953,0.1206435,0.0891929817008476,0.0542175257259343,0,138.8268,13.51,0.1000000000000005,0.6400000000000006
2024-12,Consumer Staples,XLP US Equity,-0.004292,0.117738,0.0887832187597248,0.055426986378451,0,132.1374,17.35,0.1599999999999992,0.5999999999999996
2025-01,Consumer Staples,XLP US Equity,0.0016339999999999,0.126095,0.0922293235305574,0.055718344891477,1,132.7593,16.43,0.3600000000000003,0.6200000000000001
2025-02,Consumer Staples,XLP US Equity,-0.0104219999999999,0.139985,0.0943047376715074,0.0559324145598071,1,139.6511,19.63,0.2400000000000002,0.5999999999999996
2025-03,Consumer Staples,XLP US Equity,-0.01209,0.154349,0.0902703063331673,0.0565905806479597,1,138.0041,22.28,0.31,0.6399999999999997
2025-04,Consumer Staples,XLP US Equity,-0.0081299999999999,0.167347,0.092359324708157,0.0563703057370039,1,138.2745,24.7,0.5000000000000004,0.7299999999999995
2025-05,Consumer Staples,XLP US Equity,-0.004448,0.129435,0.0921282048515548,0.0567675135001321,0,139.9643,18.57,0.5,0.75
2025-06,Consumer Staples,XLP US Equity,-0.0094549999999999,0.1464355,0.0901778875124773,0.056831104642579,0,137.7497,16.73,0.4899999999999997,0.6900000000000004
2025-07,Consumer Staples,XLP US Equity,-0.0008819999999999,0.134611,0.086455081697528,0.0574711355238417,0,135.7252,16.72,0.5099999999999998,0.6499999999999995
2025-08,Consumer Staples,XLP US Equity,-0.0029069999999999,0.1163165,0.0872538392309152,0.056826646020151,0,137.4264,15.36,0.5599999999999996,0.6500000000000004
2025-09,Consumer Staples,XLP US Equity,,,0.0882770420466875,0.0573438048392893,0,134.2521,16.28,0.5500000000000003,0.6200000000000001
2025-10,Consumer Staples,XLP US Equity,,,0.0895647304619506,0.0586594209570369,0,130.6718,17.44,0.5399999999999996,0.6100000000000003
2025-11,Consumer Staples,XLP US Equity,,,0.0881240096057222,0.0580902408613077,0,135.9651,16.35,0.54,0.6000000000000005
2025-12,Consumer Staples,XLP US Equity,,,0.1196892577183626,0.0583071627331974,0,134.1413,14.95,0.6399999999999997,0.5900000000000007
2026-01,Consumer Staples,XLP US Equity,,,0.1195692128671575,0.0659171683274119,0,144.2088,17.44,0.6699999999999999,0.54
